ID_Comentario,Fecha,Producto,Canal_Feedback,Comentario,Rating,Cliente_Tipo,Región,Sentimiento_Clasificado,Tema_Principal_Extraído
647,2024-04-14,Seguro Familiar,Sucursal,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Norte,,
648,2024-08-14,Seguro Familiar,Sucursal,"Excelente servicio al cliente, muy rápida la aprobación del crédito",5,Existente,Oeste,,
649,2024-05-28,Seguro Familiar,Call Center,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Este,,
650,2024-05-01,Cuenta Digital,Sucursal,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",4,Existente,Sur,,
651,2024-11-11,Crédito Hipotecario,App Móvil,"El servicio al cliente es pésimo, nunca contestan el teléfono",1,Nuevo,Sur,,
652,2024-10-06,Inversión Smart,Sitio Web,"Atención presencial excelente, pero por teléfono son muy lentos",3,Nuevo,Este,,
653,2024-06-10,Seguro Familiar,Call Center,"Apertura de cuenta rápida online, pero luego piden muchos documentos físicos",3,Existente,Centro,,
654,2024-04-02,Inversión Smart,Sitio Web,"El proceso de apertura de cuenta fue súper rápido, todo digital",4,Nuevo,Oeste,,
655,2024-10-07,Inversión Smart,App Móvil,"La tarjeta se bloquea sin razón, tengo que llamar siempre",1,Nuevo,Oeste,,
656,2024-07-05,Seguro Familiar,Call Center,"Producto innovador y atractivo, pero faltan más opciones de personalización",3,Existente,Centro,,
657,2024-08-04,Inversión Smart,Sucursal,Sistema siempre en mantenimiento cuando lo necesito,1,Existente,Sur,,
658,2024-09-06,Tarjeta Oro Premium,App Móvil,"El servicio al cliente es pésimo, nunca contestan el teléfono",2,Existente,Norte,,
659,2024-04-19,Crédito Hipotecario,Call Center,"Buen rendimiento en las inversiones, aunque la interfaz podría ser más amigable",3,Existente,Centro,,
660,2024-06-09,Inversión Smart,Sitio Web,"Producto innovador y atractivo, pero faltan más opciones de personalización",3,Nuevo,Norte,,
661,2024-06-23,Inversión Smart,Sitio Web,"Tasas de interés altísimas, no son competitivos para nada",1,Existente,Este,,
662,2024-12-23,Crédito Hipotecario,Sucursal,"Seguro con cobertura amplia y precio justo, lo recomiendo",4,Existente,Centro,,
663,2024-05-24,Seguro Familiar,Sucursal,"Muy lentos para aprobar el préstamo, ya van 3 semanas esperando",1,Existente,Oeste,,
664,2024-09-27,Inversión Smart,Sucursal,"El proceso de apertura de cuenta fue súper rápido, todo digital",4,Existente,Oeste,,
665,2024-05-20,Crédito Hipotecario,Call Center,"Excelente servicio al cliente, muy rápida la aprobación del crédito",5,Existente,Este,,
666,2024-09-22,Tarjeta Oro Premium,App Móvil,"La app es muy intuitiva y fácil de usar, me encanta la funcionalidad de transferencias",5,Existente,Norte,,
667,2024-10-07,Seguro Familiar,Call Center,"Las inversiones han dado buenos resultados, plataforma confiable",4,Existente,Norte,,
668,2024-03-21,Crédito Hipotecario,Sucursal,"La tarjeta se bloquea sin razón, tengo que llamar siempre",1,Existente,Oeste,,
669,2024-01-14,Cuenta Digital,Sucursal,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Norte,,
670,2024-10-12,Inversión Smart,App Móvil,"Muy lentos para aprobar el préstamo, ya van 3 semanas esperando",2,Nuevo,Centro,,
671,2024-10-05,Tarjeta Oro Premium,App Móvil,"Cobran comisiones por todo, hasta por consultar el saldo",2,Nuevo,Este,,
672,2024-12-16,Tarjeta Oro Premium,Sucursal,"El proceso de apertura de cuenta fue súper rápido, todo digital",5,Nuevo,Este,,
673,2024-11-03,Cuenta Digital,Sucursal,"Perdí dinero con las inversiones, pésimo asesoramiento",1,Nuevo,Sur,,
674,2024-08-12,Seguro Familiar,Email,"Las inversiones han dado buenos resultados, plataforma confiable",4,Existente,Centro,,
675,2024-01-22,Seguro Familiar,App Móvil,Los asesores son muy profesionales y me explicaron todo claramente,5,Existente,Oeste,,
676,2024-10-20,Seguro Familiar,Sitio Web,"Tasas competitivas para el crédito hipotecario, aunque las comisiones son altas",3,Existente,Centro,,
677,2024-06-16,Tarjeta Oro Premium,Email,La interfaz del homebanking es moderna y muy segura,4,Existente,Norte,,
678,2024-12-17,Crédito Hipotecario,App Móvil,"El seguro no cubre lo que prometen, puras letra pequeñas",2,Existente,Oeste,,
679,2024-05-07,Inversión Smart,Email,Plataforma de inversión robusta pero falta más información educativa,3,Existente,Centro,,
680,2024-01-01,Seguro Familiar,App Móvil,"La tarjeta se bloquea sin razón, tengo que llamar siempre",1,Existente,Este,,
681,2024-02-07,Inversión Smart,App Móvil,"Cobran comisiones por todo, hasta por consultar el saldo",1,Existente,Sur,,
682,2024-11-18,Crédito Hipotecario,App Móvil,"Tasas de interés altísimas, no son competitivos para nada",2,Nuevo,Centro,,
683,2024-05-13,Inversión Smart,Sucursal,"Producto innovador y atractivo, pero faltan más opciones de personalización",3,Nuevo,Oeste,,
684,2024-12-14,Seguro Familiar,Email,Los asesores son muy profesionales y me explicaron todo claramente,4,Nuevo,Norte,,
685,2024-07-20,Inversión Smart,Call Center,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Nuevo,Sur,,
686,2024-11-14,Tarjeta Oro Premium,Sucursal,"El servicio al cliente es pésimo, nunca contestan el teléfono",1,Existente,Norte,,
687,2024-10-03,Seguro Familiar,Call Center,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Nuevo,Norte,,
688,2024-02-02,Tarjeta Oro Premium,Sitio Web,"La tarjeta tiene beneficios increíbles, cashback en todos lados",4,Existente,Este,,
689,2024-04-04,Seguro Familiar,Email,"La app se cuelga constantemente, es muy frustrante",2,Existente,Oeste,,
690,2024-06-24,Inversión Smart,Email,Plataforma de inversión robusta pero falta más información educativa,3,Existente,Norte,,
691,2024-11-05,Crédito Hipotecario,Call Center,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Existente,Este,,
692,2024-06-19,Inversión Smart,Sitio Web,"El proceso de apertura de cuenta fue súper rápido, todo digital",5,Nuevo,Oeste,,
693,2024-08-01,Crédito Hipotecario,Call Center,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Existente,Oeste,,
694,2024-09-10,Inversión Smart,Sitio Web,"Excelente cobertura del seguro, pero el proceso de reclamos es complicado",3,Nuevo,Sur,,
695,2024-05-03,Tarjeta Oro Premium,Sucursal,"Apertura de cuenta rápida online, pero luego piden muchos documentos físicos",3,Existente,Centro,,
696,2024-08-16,Seguro Familiar,Sucursal,Sistema siempre en mantenimiento cuando lo necesito,2,Nuevo,Norte,,
697,2024-10-13,Tarjeta Oro Premium,App Móvil,"La app es muy intuitiva y fácil de usar, me encanta la funcionalidad de transferencias",5,Existente,Norte,,
698,2024-04-09,Seguro Familiar,Email,"La app se cuelga constantemente, es muy frustrante",1,Existente,Norte,,
699,2024-08-07,Tarjeta Oro Premium,Sitio Web,"La app es muy intuitiva y fácil de usar, me encanta la funcionalidad de transferencias",4,Nuevo,Este,,
700,2024-03-16,Crédito Hipotecario,Sucursal,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Norte,,
701,2024-10-25,Cuenta Digital,Call Center,"Excelente servicio al cliente, muy rápida la aprobación del crédito",5,Nuevo,Centro,,
702,2024-06-14,Crédito Hipotecario,Call Center,"Las inversiones han dado buenos resultados, plataforma confiable",4,Nuevo,Sur,,
703,2024-03-13,Inversión Smart,Call Center,"Seguro con cobertura amplia y precio justo, lo recomiendo",4,Nuevo,Centro,,
704,2024-06-25,Crédito Hipotecario,Call Center,"El proceso de apertura de cuenta fue súper rápido, todo digital",5,Existente,Oeste,,
705,2024-12-25,Seguro Familiar,Sucursal,"Tasas muy competitivas comparado con otros bancos, estoy muy satisfecho",4,Existente,Sur,,
706,2024-11-09,Tarjeta Oro Premium,Email,"El seguro no cubre lo que prometen, puras letra pequeñas",2,Existente,Centro,,
707,2024-04-14,Cuenta Digital,App Móvil,Buenos productos financieros pero el servicio al cliente es lento,3,Existente,Centro,,
708,2024-02-25,Inversión Smart,App Móvil,La interfaz del homebanking es moderna y muy segura,4,Nuevo,Oeste,,
709,2024-11-10,Crédito Hipotecario,Sucursal,"Buen rendimiento en las inversiones, aunque la interfaz podría ser más amigable",3,Existente,Oeste,,
710,2024-01-06,Tarjeta Oro Premium,Email,"La tarjeta tiene beneficios increíbles, cashback en todos lados",4,Nuevo,Centro,,
711,2024-07-23,Inversión Smart,Email,"Atención presencial excelente, pero por teléfono son muy lentos",3,Nuevo,Este,,
712,2024-10-16,Seguro Familiar,Call Center,"Cobran comisiones por todo, hasta por consultar el saldo",1,Nuevo,Sur,,
713,2024-05-14,Inversión Smart,Sucursal,"El proceso de apertura de cuenta fue súper rápido, todo digital",5,Nuevo,Centro,,
714,2024-06-17,Seguro Familiar,App Móvil,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",4,Existente,Oeste,,
715,2024-09-23,Tarjeta Oro Premium,App Móvil,"Excelente servicio al cliente, muy rápida la aprobación del crédito",4,Existente,Centro,,
716,2024-05-05,Crédito Hipotecario,App Móvil,"Atención presencial excelente, pero por teléfono son muy lentos",3,Nuevo,Sur,,
717,2024-06-22,Inversión Smart,Call Center,"El seguro no cubre lo que prometen, puras letra pequeñas",1,Existente,Norte,,
718,2024-10-13,Crédito Hipotecario,Sucursal,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Existente,Norte,,
719,2024-01-27,Crédito Hipotecario,Sucursal,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Existente,Centro,,
720,2024-10-22,Tarjeta Oro Premium,Email,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Nuevo,Centro,,
721,2024-01-15,Cuenta Digital,Sucursal,"El seguro no cubre lo que prometen, puras letra pequeñas",2,Existente,Este,,
722,2024-11-17,Cuenta Digital,Sucursal,"La tarjeta se bloquea sin razón, tengo que llamar siempre",1,Existente,Este,,
723,2024-03-03,Seguro Familiar,Sucursal,"La app se cuelga constantemente, es muy frustrante",2,Nuevo,Oeste,,
724,2024-03-27,Seguro Familiar,Email,"Las inversiones han dado buenos resultados, plataforma confiable",5,Existente,Sur,,
725,2024-08-05,Seguro Familiar,Sucursal,Los asesores son muy profesionales y me explicaron todo claramente,5,Nuevo,Centro,,
726,2024-10-06,Cuenta Digital,Sitio Web,"Excelente servicio al cliente, muy rápida la aprobación del crédito",5,Existente,Oeste,,
727,2024-09-22,Tarjeta Oro Premium,Call Center,Sistema siempre en mantenimiento cuando lo necesito,2,Nuevo,Centro,,
728,2024-01-04,Tarjeta Oro Premium,Sucursal,La interfaz del homebanking es moderna y muy segura,4,Existente,Norte,,
729,2024-01-09,Cuenta Digital,Email,"Buen rendimiento en las inversiones, aunque la interfaz podría ser más amigable",3,Existente,Este,,
730,2024-07-16,Cuenta Digital,App Móvil,"Apertura de cuenta rápida online, pero luego piden muchos documentos físicos",3,Existente,Norte,,
731,2024-03-26,Tarjeta Oro Premium,Sucursal,"Buen rendimiento en las inversiones, aunque la interfaz podría ser más amigable",3,Existente,Sur,,
732,2024-05-22,Cuenta Digital,Sitio Web,"Las inversiones han dado buenos resultados, plataforma confiable",4,Existente,Centro,,
733,2024-02-28,Inversión Smart,Call Center,"Muy lentos para aprobar el préstamo, ya van 3 semanas esperando",1,Existente,Oeste,,
734,2024-10-12,Cuenta Digital,Sitio Web,Plataforma de inversión robusta pero falta más información educativa,3,Existente,Este,,
735,2024-11-01,Crédito Hipotecario,Sucursal,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",4,Existente,Norte,,
736,2024-07-15,Cuenta Digital,Sucursal,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Sur,,
737,2024-12-18,Crédito Hipotecario,Call Center,"Producto innovador y atractivo, pero faltan más opciones de personalización",3,Nuevo,Norte,,
738,2024-11-12,Crédito Hipotecario,Sucursal,"Muy lentos para aprobar el préstamo, ya van 3 semanas esperando",1,Nuevo,Este,,
739,2024-12-21,Seguro Familiar,Sitio Web,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Existente,Este,,
740,2024-07-05,Tarjeta Oro Premium,Call Center,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Centro,,
741,2024-10-21,Crédito Hipotecario,Email,Los asesores son muy profesionales y me explicaron todo claramente,5,Existente,Oeste,,
742,2024-10-15,Seguro Familiar,Sitio Web,"La tarjeta se bloquea sin razón, tengo que llamar siempre",2,Existente,Este,,
743,2024-04-04,Inversión Smart,Sitio Web,"La tarjeta se bloquea sin razón, tengo que llamar siempre",1,Existente,Sur,,
744,2024-07-26,Cuenta Digital,Email,"Perdí dinero con las inversiones, pésimo asesoramiento",2,Nuevo,Oeste,,
745,2024-02-18,Seguro Familiar,App Móvil,"Cobran comisiones por todo, hasta por consultar el saldo",1,Existente,Sur,,
746,2024-02-24,Cuenta Digital,App Móvil,"Tasas de interés altísimas, no son competitivos para nada",1,Nuevo,Norte,,
747,2024-05-19,Inversión Smart,App Móvil,"La app es muy intuitiva y fácil de usar, me encanta la funcionalidad de transferencias",4,Existente,Sur,,
748,2024-04-16,Cuenta Digital,Sitio Web,"Tasas competitivas para el crédito hipotecario, aunque las comisiones son altas",3,Existente,Este,,
749,2024-03-04,Seguro Familiar,Email,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Existente,Centro,,
750,2024-11-12,Tarjeta Oro Premium,Sucursal,"Perdí dinero con las inversiones, pésimo asesoramiento",2,Nuevo,Oeste,,
751,2024-06-08,Seguro Familiar,Sitio Web,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Este,,
752,2024-04-03,Crédito Hipotecario,Email,Los asesores son muy profesionales y me explicaron todo claramente,4,Existente,Oeste,,
753,2024-10-28,Inversión Smart,Sucursal,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Existente,Este,,
754,2024-07-20,Crédito Hipotecario,Sitio Web,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Norte,,
755,2024-03-13,Tarjeta Oro Premium,Email,La interfaz del homebanking es moderna y muy segura,4,Existente,Oeste,,
756,2024-05-22,Tarjeta Oro Premium,Email,"Perdí dinero con las inversiones, pésimo asesoramiento",2,Existente,Norte,,
757,2024-02-26,Inversión Smart,Email,Sistema siempre en mantenimiento cuando lo necesito,2,Nuevo,Norte,,
758,2024-04-07,Tarjeta Oro Premium,Call Center,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",4,Nuevo,Este,,
759,2024-11-05,Tarjeta Oro Premium,Call Center,Sistema siempre en mantenimiento cuando lo necesito,1,Existente,Norte,,
760,2024-04-11,Cuenta Digital,Call Center,"El seguro no cubre lo que prometen, puras letra pequeñas",2,Existente,Norte,,
761,2024-12-12,Inversión Smart,Sitio Web,Sistema siempre en mantenimiento cuando lo necesito,1,Existente,Centro,,
762,2024-11-17,Crédito Hipotecario,Call Center,Sistema siempre en mantenimiento cuando lo necesito,1,Nuevo,Este,,
763,2024-01-25,Tarjeta Oro Premium,App Móvil,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",4,Existente,Oeste,,
764,2024-10-02,Cuenta Digital,Call Center,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Nuevo,Oeste,,
765,2024-02-21,Tarjeta Oro Premium,Sitio Web,"Excelente cobertura del seguro, pero el proceso de reclamos es complicado",3,Nuevo,Sur,,
766,2024-11-06,Inversión Smart,Call Center,"Las inversiones han dado buenos resultados, plataforma confiable",4,Nuevo,Sur,,
767,2024-06-27,Cuenta Digital,Sucursal,"Seguro con cobertura amplia y precio justo, lo recomiendo",4,Existente,Oeste,,
768,2024-06-21,Inversión Smart,App Móvil,"El proceso de apertura de cuenta fue súper rápido, todo digital",4,Existente,Norte,,
769,2024-09-12,Seguro Familiar,Sucursal,"El servicio al cliente es pésimo, nunca contestan el teléfono",1,Existente,Sur,,
770,2024-01-01,Seguro Familiar,Call Center,"La app es muy intuitiva y fácil de usar, me encanta la funcionalidad de transferencias",5,Nuevo,Oeste,,
771,2024-01-09,Seguro Familiar,Sucursal,"Apertura de cuenta rápida online, pero luego piden muchos documentos físicos",3,Nuevo,Oeste,,
772,2024-04-23,Cuenta Digital,App Móvil,"Perdí dinero con las inversiones, pésimo asesoramiento",2,Existente,Este,,
773,2024-11-26,Tarjeta Oro Premium,Sitio Web,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Centro,,
774,2024-04-09,Crédito Hipotecario,App Móvil,"El seguro no cubre lo que prometen, puras letra pequeñas",1,Existente,Oeste,,
775,2024-06-17,Crédito Hipotecario,Email,"La tarjeta tiene beneficios increíbles, cashback en todos lados",4,Existente,Norte,,
776,2024-06-20,Cuenta Digital,Sucursal,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Existente,Sur,,
777,2024-05-28,Cuenta Digital,Sucursal,"El proceso de apertura de cuenta fue súper rápido, todo digital",4,Existente,Este,,
778,2024-08-23,Seguro Familiar,Sucursal,Plataforma de inversión robusta pero falta más información educativa,3,Existente,Centro,,
779,2024-10-03,Crédito Hipotecario,Email,"La tarjeta tiene beneficios increíbles, cashback en todos lados",5,Existente,Norte,,
780,2024-04-11,Crédito Hipotecario,Sitio Web,"Tasas muy competitivas comparado con otros bancos, estoy muy satisfecho",4,Existente,Este,,
781,2024-04-17,Crédito Hipotecario,Email,"Las inversiones han dado buenos resultados, plataforma confiable",5,Existente,Oeste,,
782,2024-09-14,Crédito Hipotecario,Sucursal,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Este,,
783,2024-12-15,Crédito Hipotecario,Sucursal,"La app se cuelga constantemente, es muy frustrante",2,Existente,Sur,,
784,2024-04-01,Crédito Hipotecario,Call Center,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Nuevo,Este,,
785,2024-03-01,Cuenta Digital,Sucursal,Los asesores son muy profesionales y me explicaron todo claramente,4,Nuevo,Sur,,
786,2024-10-11,Cuenta Digital,Call Center,"El seguro no cubre lo que prometen, puras letra pequeñas",1,Existente,Sur,,
787,2024-05-16,Crédito Hipotecario,Call Center,Plataforma de inversión robusta pero falta más información educativa,3,Nuevo,Centro,,
788,2024-05-28,Seguro Familiar,App Móvil,Los asesores son muy profesionales y me explicaron todo claramente,4,Existente,Este,,
789,2024-04-16,Tarjeta Oro Premium,Sucursal,Sistema siempre en mantenimiento cuando lo necesito,1,Nuevo,Este,,
790,2024-08-25,Seguro Familiar,Sitio Web,Buenos productos financieros pero el servicio al cliente es lento,3,Nuevo,Este,,
791,2024-12-27,Inversión Smart,Sitio Web,"El proceso de apertura de cuenta fue súper rápido, todo digital",4,Existente,Sur,,
792,2024-01-02,Inversión Smart,Call Center,"La tarjeta se bloquea sin razón, tengo que llamar siempre",2,Existente,Oeste,,
793,2024-04-06,Cuenta Digital,Email,"Tasas de interés altísimas, no son competitivos para nada",1,Existente,Oeste,,
794,2024-02-17,Seguro Familiar,Call Center,Buenos productos financieros pero el servicio al cliente es lento,3,Existente,Centro,,
795,2024-06-16,Tarjeta Oro Premium,App Móvil,"Tasas de interés altísimas, no son competitivos para nada",2,Existente,Centro,,
796,2024-05-09,Seguro Familiar,Call Center,"Tasas muy competitivas comparado con otros bancos, estoy muy satisfecho",5,Nuevo,Este,,
797,2024-02-22,Inversión Smart,Sucursal,Plataforma de inversión robusta pero falta más información educativa,3,Nuevo,Sur,,
798,2024-12-02,Tarjeta Oro Premium,Sucursal,"Producto innovador y atractivo, pero faltan más opciones de personalización",3,Existente,Norte,,
799,2024-03-01,Seguro Familiar,Email,"Buen rendimiento en las inversiones, aunque la interfaz podría ser más amigable",3,Nuevo,Norte,,
800,2024-10-02,Inversión Smart,App Móvil,"La app es muy intuitiva y fácil de usar, me encanta la funcionalidad de transferencias",5,Existente,Oeste,,
801,2024-12-17,Tarjeta Oro Premium,App Móvil,"Apertura de cuenta rápida online, pero luego piden muchos documentos físicos",3,Nuevo,Centro,,
802,2024-02-16,Tarjeta Oro Premium,App Móvil,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Existente,Este,,
803,2024-06-20,Inversión Smart,Email,"La app es muy intuitiva y fácil de usar, me encanta la funcionalidad de transferencias",4,Existente,Norte,,
804,2024-01-08,Cuenta Digital,Sitio Web,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Existente,Oeste,,
805,2024-06-22,Crédito Hipotecario,App Móvil,"La app está bien diseñada pero se cuelga mucho, deberían mejorar la estabilidad",3,Existente,Este,,
806,2024-11-22,Seguro Familiar,App Móvil,"El proceso de apertura de cuenta fue súper rápido, todo digital",4,Existente,Sur,,
807,2024-01-28,Cuenta Digital,Call Center,Los asesores son muy profesionales y me explicaron todo claramente,5,Existente,Oeste,,
808,2024-06-07,Crédito Hipotecario,Email,"El seguro no cubre lo que prometen, puras letra pequeñas",2,Nuevo,Oeste,,
809,2024-06-01,Crédito Hipotecario,Sitio Web,"La tarjeta tiene beneficios increíbles, cashback en todos lados",5,Nuevo,Centro,,
810,2024-03-15,Cuenta Digital,Sitio Web,Plataforma de inversión robusta pero falta más información educativa,3,Existente,Este,,
811,2024-07-05,Inversión Smart,Call Center,"Excelente cobertura del seguro, pero el proceso de reclamos es complicado",3,Existente,Centro,,
812,2024-05-16,Cuenta Digital,Email,"Tasas de interés altísimas, no son competitivos para nada",2,Existente,Oeste,,
813,2024-06-07,Cuenta Digital,App Móvil,"Tasas muy competitivas comparado con otros bancos, estoy muy satisfecho",5,Existente,Sur,,
814,2024-03-28,Inversión Smart,App Móvil,La interfaz del homebanking es moderna y muy segura,4,Existente,Norte,,
815,2024-09-25,Seguro Familiar,Email,"Tasas muy competitivas comparado con otros bancos, estoy muy satisfecho",4,Existente,Sur,,
816,2024-02-24,Crédito Hipotecario,App Móvil,Plataforma de inversión robusta pero falta más información educativa,3,Existente,Centro,,
817,2024-03-10,Cuenta Digital,Sucursal,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",4,Nuevo,Norte,,
818,2024-04-10,Cuenta Digital,Call Center,Plataforma de inversión robusta pero falta más información educativa,3,Nuevo,Oeste,,
819,2024-01-10,Seguro Familiar,Sucursal,"El seguro no cubre lo que prometen, puras letra pequeñas",1,Existente,Este,,
820,2024-12-28,Inversión Smart,Sucursal,"Tasas muy competitivas comparado con otros bancos, estoy muy satisfecho",4,Existente,Norte,,
821,2024-01-21,Crédito Hipotecario,Sitio Web,"La tarjeta tiene beneficios increíbles, cashback en todos lados",4,Existente,Este,,
822,2024-03-05,Tarjeta Oro Premium,Email,"Excelente cobertura del seguro, pero el proceso de reclamos es complicado",3,Existente,Sur,,
823,2024-12-09,Inversión Smart,App Móvil,"Excelente servicio al cliente, muy rápida la aprobación del crédito",4,Existente,Oeste,,
824,2024-11-07,Crédito Hipotecario,Email,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Centro,,
825,2024-07-08,Crédito Hipotecario,App Móvil,"El proceso de apertura de cuenta fue súper rápido, todo digital",5,Existente,Norte,,
826,2024-02-24,Seguro Familiar,Sitio Web,"Excelente servicio al cliente, muy rápida la aprobación del crédito",4,Existente,Norte,,
827,2024-06-17,Cuenta Digital,Email,"Seguro con cobertura amplia y precio justo, lo recomiendo",5,Nuevo,Este,,
828,2024-12-01,Seguro Familiar,App Móvil,"Las inversiones han dado buenos resultados, plataforma confiable",4,Existente,Oeste,,
829,2024-11-06,Inversión Smart,Call Center,"Muy lentos para aprobar el préstamo, ya van 3 semanas esperando",1,Existente,Norte,,
830,2024-11-12,Cuenta Digital,App Móvil,"Perdí dinero con las inversiones, pésimo asesoramiento",2,Existente,Este,,
831,2024-01-24,Inversión Smart,Email,Plataforma de inversión robusta pero falta más información educativa,3,Existente,Oeste,,
832,2024-03-21,Inversión Smart,Sucursal,"La app es muy intuitiva y fácil de usar, me encanta la funcionalidad de transferencias",5,Nuevo,Este,,
833,2024-06-03,Cuenta Digital,Sitio Web,"Producto innovador y atractivo, pero faltan más opciones de personalización",3,Nuevo,Sur,,
834,2024-07-11,Cuenta Digital,App Móvil,"Producto innovador y atractivo, pero faltan más opciones de personalización",3,Existente,Centro,,
835,2024-07-01,Seguro Familiar,Sitio Web,"Seguro con cobertura amplia y precio justo, lo recomiendo",4,Existente,Sur,,
836,2024-06-11,Cuenta Digital,App Móvil,"Tasas competitivas para el crédito hipotecario, aunque las comisiones son altas",3,Existente,Norte,,
837,2024-07-11,Seguro Familiar,App Móvil,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",4,Nuevo,Este,,
838,2024-04-20,Tarjeta Oro Premium,Sucursal,"Apertura de cuenta rápida online, pero luego piden muchos documentos físicos",3,Nuevo,Este,,
839,2024-10-23,Inversión Smart,Sitio Web,"Atención 24/7 excelente, siempre resuelven mis dudas rápido",5,Existente,Centro,,
840,2024-06-17,Tarjeta Oro Premium,Email,"La tarjeta tiene beneficios increíbles, cashback en todos lados",4,Existente,Norte,,
841,2024-11-10,Cuenta Digital,App Móvil,Documentación excesiva y procesos muy burocráticos,2,Existente,Norte,,
842,2024-04-25,Inversión Smart,Sucursal,"El servicio al cliente es pésimo, nunca contestan el teléfono",1,Existente,Centro,,
843,2024-07-05,Inversión Smart,Call Center,"Muy lentos para aprobar el préstamo, ya van 3 semanas esperando",1,Nuevo,Centro,,
844,2024-02-21,Cuenta Digital,Email,Los asesores son muy profesionales y me explicaron todo claramente,4,Existente,Sur,,
845,2024-10-16,Tarjeta Oro Premium,Sucursal,"El servicio al cliente es pésimo, nunca contestan el teléfono",1,Nuevo,Oeste,,
846,2024-08-03,Tarjeta Oro Premium,App Móvil,"La tarjeta se bloquea sin razón, tengo que llamar siempre",2,Nuevo,Centro,,
847,2024-07-01,Inversión Smart,Sucursal,"Buen rendimiento en las inversiones, aunque la interfaz podría ser más amigable",3,Existente,Norte,,
848,2024-08-19,Tarjeta Oro Premium,App Móvil,La interfaz del homebanking es moderna y muy segura,4,Existente,Oeste,,
849,2024-11-14,Crédito Hipotecario,Sitio Web,"Muy lentos para aprobar el préstamo, ya van 3 semanas esperando",1,Existente,Este,,
850,2024-12-23,Seguro Familiar,Sitio Web,"Excelente cobertura del seguro, pero el proceso de reclamos es complicado",3,Existente,Este,,
851,2024-11-09,Cuenta Digital,Call Center,"Tasas competitivas para el crédito hipotecario, aunque las comisiones son altas",3,Existente,Este,,
852,2024-05-09,Tarjeta Oro Premium,Email,"Seguro con cobertura amplia y precio justo, lo recomiendo",5,Existente,Oeste,,
853,2024-04-13,Cuenta Digital,Email,"Cobran comisiones por todo, hasta por consultar el saldo",2,Nuevo,Oeste,,
854,2024-12-14,Seguro Familiar,Sitio Web,"Apertura de cuenta rápida online, pero luego piden muchos documentos físicos",3,Existente,Este,,
855,2024-09-26,Cuenta Digital,Sitio Web,La tarjeta tiene buenos beneficios pero el límite de crédito es bajo,3,Existente,Sur,,
856,2024-03-21,Tarjeta Oro Premium,Call Center,"Las inversiones han dado buenos resultados, plataforma confiable",4,Existente,Norte,,
857,2024-01-07,Seguro Familiar,Sucursal,"La tarjeta tiene beneficios increíbles, cashback en todos lados",5,Nuevo,Sur,,
858,2024-03-09,Seguro Familiar,Sitio Web,"Buen rendimiento en las inversiones, aunque la interfaz podría ser más amigable",3,Existente,Centro,,
859,2024-04-13,Crédito Hipotecario,Call Center,"Atención presencial excelente, pero por teléfono son muy lentos",3,Existente,Este,,
860,2024-03-01,Crédito Hipotecario,Call Center,"Apertura de cuenta rápida online, pero luego piden muchos documentos físicos",3,Nuevo,Sur,,
861,2024-02-12,Tarjeta Oro Premium,Sitio Web,"El servicio al cliente es pésimo, nunca contestan el teléfono",1,Existente,Norte,,
